Gen	20KernelWeight	CobDiameter	CobWeight	DaystoSilk	DaysToTassel	EarDiameter	EarHeight	EarLength	EarRankNumber	EarRowNumber	EarWeight	GDDAnthesis-SilkingInterval	GDDDaystoSilk	GDDDaystoTassel	GerminationCount	LeafLength	LeafWidth	MainSpikeLength	MiddleLeafAngle	NIROil	NIRProtein	NIRStarch	PlantHeight	SecondaryBranchNumber	SeedSetLength	SouthernLeafBlight	Spikelets-MainSpike	Spikelets-PrimaryBranch	StandCount	TasselBranchLength	TasselLength	TasselPrimaryBranches	TilleringIndex	TotalKernelVolume	UpperLeafAngle	TotalKernelWeight
1617	4.520429186	25.15595078	14.58755156	79.77196413	78.11120964	35.52156861	62.96578361	121.2149436	20.54277327	12.70299999	57.272306	23.44062782	925.6428553	909.1832685	6.229826974	732.0207161	80.28417905	225.4553821	59.89125987	4.660558113	14.37723483	65.68281484	129.6260033	2.321896075	108.2848376	6.596619256	22.8242842	14.89237872	7.549745127	198.5592696	321.5389513	11.9540496	0.59334063	59.43751125	55.16011635	43.91994284
1618	4.520231156	25.96264347	15.6977994	88.02251217	86.69310446	36.95964065	79.31921239	125.4427984	20.62116576	13.16683523	62.63663993	22.64799053	1017.99248	1011.506642	5.990017521	827.3593984	89.60045694	229.3477974	64.64596526	4.45537868	13.96358631	66.23625023	148.9293994	2.860780011	109.1814384	7.362563525	22.86119961	14.74505259	7.597017072	214.2646243	342.2568454	14.33623337	0.587722671	60.36245601	63.63607525	47.42583535
1619	5.005965861	23.32872391	11.99250051	68.8151374	67.15363672	33.59069294	41.68746224	119.1995505	20.8237548	12.33183895	51.89660769	21.28831526	795.7564963	778.2482837	6.402454598	652.6593182	62.85392755	234.157104	50.54985896	5.535423304	15.51587631	64.2782686	120.4318208	1.833620345	108.6842381	5.971460735	21.68237419	15.04090288	7.427501653	203.0947648	334.8099058	9.873788408	0.634118312	61.42570036	42.29513603	40.38617405
1620	4.852071788	25.30961091	15.82155608	76.69008866	75.02362817	37.06647796	53.26272327	134.1786164	21.34246702	13.26040979	70.98059121	23.15213062	897.9101143	876.4242054	6.203639318	697.1487157	86.87412431	256.7473875	62.86405251	3.998124042	14.12667394	66.72445481	128.6241197	1.197367094	115.8474921	7.014292117	23.42849189	15.58186122	7.525143053	200.8098549	336.8031593	6.762733336	0.572275087	61.98888177	58.48943029	54.73238357
1621	4.512776701	26.92538008	16.80691574	77.81561674	76.17308562	38.85635225	72.28399017	126.4058651	21.42361462	15.04760091	72.03083147	21.8532208	918.5320169	898.5616028	6.586341668	733.2486859	85.18711043	210.3546124	63.9975679	4.142833706	13.87894723	67.13205831	149.0621683	1.562800663	109.6634252	6.811075767	24.0314825	14.55055014	7.70586878	183.6100395	297.3059349	8.684110039	0.579573839	61.7364378	67.83333715	55.26500188
1622	3.280871393	22.44656387	12.67033946	76.55986105	74.74040992	31.26481537	67.05670002	125.8034667	21.76194041	13.62883448	48.17204108	27.31412944	894.4568522	872.9520921	6.264103861	719.2862834	78.27686806	212.1600338	56.80362292	4.118590677	14.0481609	65.67821022	127.6650637	1.9590268	111.807267	6.345923922	24.46171412	16.94963489	7.546751646	190.5162366	317.8265092	15.59328856	0.588127561	54.22616863	50.25648763	37.30220359
1623	4.932859445	23.34853637	14.45000402	79.55466313	77.36594683	35.28219073	67.2837877	137.149363	21.18257871	11.41544089	64.22869072	27.03220795	931.6734606	904.8847568	6.177424896	695.9804747	88.87088959	267.5456702	61.45394925	4.096775871	13.73306238	66.62709426	143.7067994	1.524266287	116.730041	7.456142	22.07298543	14.584663	7.513314523	196.6978887	353.6850485	9.064570397	0.579906785	59.28590172	53.81098065	50.05628724
1624	4.565375726	22.32226968	14.06436281	81.42604151	80.72973308	34.29178802	74.45721202	121.4780414	20.67234074	12.98759507	60.98392495	19.35725396	968.9285943	958.8210392	7.605448559	813.6960206	85.93076021	211.8940206	66.79313639	4.878313775	14.28000249	66.92511992	142.8949671	2.989302185	105.8104616	7.146011622	24.84256408	17.84733825	7.731267467	189.8669346	327.9530774	23.24163288	0.546397868	61.04032245	65.34944393	48.7595858
1625	4.460677922	25.80169128	14.76661744	82.30384868	80.81614708	35.98127199	67.56561458	123.3756585	20.58322257	13.07172094	58.76069396	23.25284838	954.0957379	939.967259	6.105562695	763.5075548	84.92996579	224.9076302	61.10149398	4.538114272	14.30790313	65.8553681	136.1039389	2.231457074	108.6158805	6.843509925	22.41666657	14.80153331	7.563644706	201.8931991	326.2666908	12.51516456	0.590896563	59.63584242	58.45384237	44.64433351
1626	4.583996849	25.90234946	15.90357785	87.97164882	86.41305873	36.77846798	78.94286841	124.8217918	20.51416492	13.1779765	62.95150803	23.34043688	1021.631995	1011.146895	6.010309315	831.6799864	89.85616025	232.4506354	64.57173386	4.494640879	14.08472757	66.11032751	146.7166741	3.032007633	108.6897472	7.536192832	22.47926184	14.70831437	7.601309167	215.2209381	342.5430817	13.81965099	0.58810663	60.53278822	64.39278103	47.49481183
1627	4.437460005	25.09058024	15.19779105	70.61750705	69.36187831	36.24465697	53.99148913	123.0936464	20.80282856	13.32510765	61.9536264	21.56594993	817.3899429	801.3137772	6.77660517	645.3641375	77.50354301	221.2053958	59.28437005	4.29130592	14.36960644	66.82344558	123.770553	1.6235847	109.6563341	6.107599471	23.47783919	15.56422764	7.579784251	187.1272484	308.2841416	10.25926354	0.577382335	60.08159105	52.29657126	47.52970164
1628	5.349472484	24.31803238	16.96748437	74.27884078	73.69780902	37.85111506	57.41676568	149.9595944	23.36593288	12.04221651	86.95704668	16.54292693	885.2812598	878.1309165	6.851177337	648.8288638	86.98067689	273.5503733	64.91530829	4.607093977	13.80392971	67.65642982	125.6760909	1.090110463	127.9098999	7.240526295	24.80732812	14.38704436	7.606978133	234.6883963	363.1659778	7.550099831	0.565658942	64.73325792	67.91836099	68.03386865
1629	4.737765993	25.54541731	16.87751343	78.58510505	77.30900359	37.35687837	64.19163934	133.2113428	21.30739014	13.59199744	71.28799818	22.17730725	917.038172	904.4495303	6.395224013	733.2255044	90.55117253	233.8153904	64.9006332	4.35769279	14.22539591	66.38650514	139.7605334	1.816147946	114.4374477	7.174641025	24.1254061	15.4512023	7.582986482	197.7754524	329.0355123	10.56316966	0.576473221	61.48076285	60.02709559	54.40450215
1630	4.442145641	24.55054297	14.223072	76.71263302	75.69080458	35.28189723	53.3324803	118.817543	20.5070029	13.61473266	56.31864647	26.3261711	911.2811306	885.1884878	6.180079359	664.4645416	61.90108274	234.1190678	54.1756584	4.289595931	13.69381949	67.97808144	131.3209926	1.054687913	102.9894741	7.662678013	23.08383356	13.85137629	7.58532077	167.3173642	311.5992203	7.428311697	0.574723974	59.9551436	60.52195508	43.68345069
1631	4.739179504	25.90022693	16.95111071	74.57728535	72.72877586	37.26138765	58.18735927	134.8144483	21.35744731	13.76890808	70.65130492	24.21967285	881.9286842	854.4575264	6.305054372	680.2598605	85.28927537	239.7763246	59.75754554	4.125165307	13.95834439	66.87963853	133.8600653	1.098704595	115.7616886	7.179762209	23.88559493	15.46793435	7.58756429	190.3309311	317.6681716	7.846971043	0.571727023	61.70425973	57.24846106	53.60688299
1632	4.482120041	26.1918787	16.37546296	77.91320078	76.75562977	37.91623554	71.81927893	132.7283506	21.62167498	14.74125106	70.96361393	20.83162866	917.4156527	901.1248239	7.163903882	750.9482867	81.7146547	229.0439331	64.8441004	4.048375712	13.94155812	67.31429579	144.5391902	1.591766723	111.2661573	6.794703657	24.31178128	15.34718924	7.766679887	195.2083178	312.8877597	8.240790977	0.570628269	62.09367195	62.06625691	54.26918102
1633	4.437806762	26.27717293	16.62722615	81.05878108	79.46686389	37.12579028	66.68154233	130.3911174	20.72670306	13.89031451	65.41333386	23.50856475	945.1807713	926.6311648	6.379134226	749.0627235	83.66533575	223.2630629	63.39190801	4.192554687	13.92813569	66.54886275	131.9408056	2.143911146	111.2310655	6.875494784	23.00251698	15.16004494	7.631876145	199.0943641	308.7503092	9.798451645	0.576090369	60.81050943	56.93631948	48.8786165
1634	4.794302238	24.91522824	16.86842783	75.54347443	74.18308358	36.89684691	60.40680047	135.9333822	21.49258908	13.213282	70.75906657	25.09375725	885.1368097	863.4970436	6.594492557	710.4456079	87.55651424	261.5411252	63.3335935	4.329486136	14.17094229	66.64791313	135.1445173	1.247514835	116.0638943	6.776857242	23.34471823	15.46485417	7.552925227	202.7618625	336.1761847	7.786079677	0.574758084	61.2673539	57.15268789	53.75601607
1635	4.512809677	25.1317626	15.73639926	76.26899449	74.60821388	36.51721613	61.69415843	125.9567646	21.04644449	13.38238549	63.9039197	24.04986304	894.4564022	873.105723	6.631917794	708.8661347	83.93019108	227.3798813	61.53455209	4.44840804	14.37642623	66.39379393	131.7602876	1.692473756	110.6250058	6.278238327	23.93742177	15.62273372	7.570022555	198.3330268	324.8287237	12.32505004	0.58095928	60.3287263	55.62460185	48.81471004
1636	4.490564611	23.72791861	12.73952036	68.55844195	66.54554039	33.94655247	40.68467164	120.405909	20.94390793	12.55923851	53.48744666	22.98346673	791.8492968	767.2715071	6.625038424	606.8946889	66.46530097	212.3903912	52.59491223	5.257100417	14.98129117	64.94928883	109.9844111	1.478665484	109.9622056	5.414876638	22.9362158	15.32861419	7.471826796	182.6414017	300.2318941	10.72098231	0.621139583	58.91924553	43.22851602	41.58319471
1637	4.776711994	25.12702765	16.15345604	73.51079767	72.32712968	37.02088373	50.069307	126.4949515	21.1725163	13.64245657	69.38456316	20.8459612	857.295697	841.7163623	6.508363541	688.3078317	85.4056199	240.3749266	63.77614618	4.057487439	14.24047884	66.83689566	119.1083981	1.19012301	111.7105343	6.764676094	24.15642966	15.91940695	7.542363899	194.4834203	319.0395644	6.515268762	0.566687025	62.19082358	55.99658211	53.47576967
1638	4.876257331	25.37451086	16.45697929	74.67751095	72.51790212	36.89635964	50.09662888	144.0549728	22.48221494	12.73630072	74.5246531	28.88484594	884.0560057	848.9692006	6.005504982	666.9660039	92.15897441	260.5934025	61.52344449	4.402995687	14.0369567	66.44026531	128.3357524	1.339560607	122.8498024	7.365748594	25.81571133	15.05910935	7.501913977	221.7245898	356.6014632	8.562836039	0.585590769	61.52083083	52.16635963	56.68833421
1639	4.606492051	24.87344703	15.58052236	79.71227267	78.45810562	36.38341601	69.16666451	123.7273751	20.93797627	13.20202352	63.8086278	22.60571357	941.2567423	927.5086191	6.481070867	734.8698211	87.65703943	228.775192	62.92253374	4.531377062	14.30813788	66.46299235	139.8550201	2.12970507	109.4610401	6.634613288	23.64690721	15.67409367	7.578496393	203.355172	329.8340709	12.82054284	0.582524678	60.3203228	60.83900335	48.9084685
1640	4.754718696	25.50245218	17.73336531	77.11827331	74.76435507	39.14188072	50.37348589	125.3452926	20.87449534	15.04752022	74.69742458	33.04144853	926.720407	880.7027415	5.522024292	645.5645071	72.17535273	199.9748423	62.38846787	4.252330798	14.2362848	65.65829463	128.715082	1.4961203	112.7312824	6.626977274	23.87212049	14.29936452	7.522863123	179.6822897	281.7748506	6.757572141	0.599843302	61.21671629	56.99164766	56.96178902
1641	4.592698389	25.36270184	16.12673001	71.97135354	70.15258705	36.42847296	56.85342748	135.1935235	20.462297	13.86947748	64.95329084	25.96872816	841.5886564	808.5105815	7.502746694	739.1686527	78.59777991	223.7430187	59.70687209	3.963741602	14.40297593	66.84496494	127.3602843	1.547844478	111.4951799	5.853773129	24.09177801	16.49245533	7.800370914	186.9730305	297.0785175	7.301670325	0.550099788	60.62269852	34.61487679	48.68532863
1642	5.378872625	24.59919043	17.30292693	76.72079305	74.23087614	37.6102753	52.22989865	145.5606035	22.23230814	14.32907684	82.6166029	26.57708564	905.2500482	883.2630218	7.206773272	728.9075234	95.35018517	242.2683485	64.19612236	4.644442843	14.03982385	67.45912782	136.272586	2.162566027	124.3280946	5.541282296	24.06398038	15.26803542	7.719582357	194.815043	339.815799	9.479570652	0.571836615	68.59748409	63.41204734	64.4889419
1643	4.515308937	25.55067331	14.96827855	83.06558659	81.92686036	35.97870603	70.51279856	122.0602753	20.44242898	12.82180327	58.21859404	22.75892792	964.3755321	954.668327	6.004888672	769.6193353	85.53954128	226.9814702	61.71258365	4.485398663	14.1876271	65.98052679	138.5305556	2.46442207	108.0476206	6.88870404	22.4136365	14.6398299	7.563918613	206.3742511	329.0744974	12.83183807	0.588338302	59.46996483	58.92451345	44.2420602
1644	4.738862068	25.33866405	15.78143496	75.23306851	73.59075736	37.04646379	58.12784422	134.3184511	21.56806554	12.81364227	70.80460558	25.21021571	895.2789767	866.3363305	6.430293129	674.8761221	86.72986251	221.6284951	60.59993889	4.058844912	13.93772108	66.74875666	129.8222102	1.081443957	116.4311849	6.774564121	23.38486201	14.6240744	7.565302783	186.9726837	308.4589892	9.777180858	0.576820268	61.92072731	55.45001311	54.55071416
1645	5.065791911	26.53302172	19.99781755	74.36712405	73.08931654	39.09377174	64.32565406	143.3657441	21.48283507	14.30530839	80.54293113	22.91237999	869.9072279	854.5653493	6.645251927	718.9002361	88.81432729	263.4741257	64.69166002	4.402959705	14.10202801	66.82131683	133.5098637	1.443915111	120.1849325	6.420295375	23.73414643	15.59675833	7.533085532	200.5776789	348.199121	8.872181139	0.556372351	63.26978634	59.01100994	60.66465653
1646	3.602873049	23.62907118	13.45944941	76.30663308	74.54904349	33.1465298	68.17129979	126.388088	21.6460182	14.05022902	53.2928613	25.43892669	894.1536385	874.0631883	6.421245393	732.2507015	80.1993293	215.6423534	58.93529308	4.27641624	14.24978031	66.11477335	130.7330959	2.350549807	111.7376701	6.268451696	24.81356509	16.80504115	7.542013755	195.4277178	323.9372156	15.66536029	0.588920669	55.96476856	49.83937935	40.9686533
1647	3.721364161	22.32756764	13.35652192	78.08527777	75.94878922	32.2925073	65.10337649	127.6316077	21.47133988	13.04875186	53.17158809	26.4685319	920.2122888	897.4767216	6.487610118	728.331886	82.48738007	226.8222779	58.67928587	4.269299344	13.97708606	66.30772262	126.1407636	2.217300315	112.587034	6.634128576	24.49491005	16.72460814	7.56951125	199.8476411	331.7603306	14.85530031	0.586180224	55.79529792	54.02249503	41.19780279
1648	3.803012989	23.26295213	13.85281057	62.69747973	61.56123514	34.02561473	45.37222475	129.7657799	21.31819894	12.38100761	62.02857943	22.08479662	730.9146405	699.3048091	8.113871907	590.3132677	65.99708182	181.4035524	59.94883446	4.634880724	15.03121627	66.44174225	109.0452392	2.267395124	111.4978898	5.3124634	22.90817781	15.4707366	7.647074785	170.1788296	274.8946473	10.04049504	0.5660501	62.94464855	51.63616749	48.31722234
1649	4.230613691	23.60734671	12.77418824	69.32184479	68.11864138	35.42790496	38.41076153	117.8804137	20.92137094	13.34321013	57.40004338	20.4597743	817.3589721	798.931694	6.606146893	607.5402047	64.93412084	182.4050104	54.00052244	5.40412041	15.19617832	64.9561727	100.3316093	2.533782899	107.5940835	5.346371665	24.20838038	15.6211121	7.460974817	169.545877	258.2354473	11.98377751	0.602688111	60.33901676	36.62581965	45.46556524
1650	4.492708018	23.93268275	12.56420686	65.21412107	63.40887184	33.93295884	37.14542061	120.0901287	21.04169792	12.80225714	52.6030185	21.87378445	750.7328719	727.7480375	6.605230155	582.089101	63.4939289	215.6398979	50.61832114	5.28643492	15.30213691	64.67570019	108.1782578	1.096763214	110.2811167	5.124023705	22.7680059	15.40089459	7.448129575	185.0819157	302.4052345	9.53380679	0.617622953	59.61735554	40.06199	40.89098408
1651	5.004533731	28.07632175	18.10531054	77.20183721	75.97331322	39.58888686	60.03110867	125.1938553	20.93693022	13.87634445	74.01583165	22.601719	902.7743226	886.5995159	6.46685085	742.9248582	84.22159295	217.2790159	58.35348639	4.053417775	14.00045151	66.56835959	128.8019356	2.736024917	111.7788612	6.330843272	23.32737417	15.84816502	7.540217777	185.5165574	325.6932209	15.83697575	0.581724674	64.33596123	56.43717633	55.51958639
1652	4.652754973	25.17794486	15.39276597	78.36381241	77.02755814	36.63274865	65.19245684	124.3521291	20.83992545	13.18366004	63.21668469	22.8015106	917.354643	903.0315151	6.404448119	733.8469431	85.70850411	229.9868339	62.44257214	4.520007626	14.3329897	66.38170988	136.1819818	2.037655326	109.3270827	6.606630165	23.49008757	15.53871504	7.567843548	201.1722211	327.8557835	12.52973343	0.580167329	60.09305216	57.74514958	48.46047457
1653	4.635696063	23.15328904	11.93366091	70.88491985	68.63352463	34.25184014	45.93835983	121.3016894	20.9837905	12.2572188	51.62439911	24.61432301	828.896314	798.9683769	6.384619375	633.6882954	67.67087866	221.3571937	49.08477218	5.845516564	15.56527801	64.02986429	122.849117	1.312057238	110.1884257	5.864854916	23.18321804	15.49937013	7.457467944	194.5109542	316.4866305	11.02779932	0.632664904	61.00176804	37.33020056	40.39179486
1654	4.585814197	25.73417454	15.97350443	81.9658259	80.45884746	37.02337908	66.73289201	129.5388393	20.86710828	13.56920162	65.12977161	24.07231753	955.0361647	937.4057293	6.317797949	750.2201752	82.98229174	230.772303	62.06106539	4.239413837	14.01694185	66.48572244	135.15957	2.040972417	110.6115119	7.084303435	23.30625056	14.93418513	7.627801966	200.913228	322.2517364	10.37669391	0.577910496	61.51307051	56.56937739	49.22703968
1655	4.527859665	25.12342667	15.88867639	74.30955539	72.35240002	37.26638821	57.11753079	134.8994134	21.50749296	13.45112105	68.50898207	26.02656555	883.2961063	851.6959891	6.572156723	668.6401519	87.23110502	219.5581019	60.47590864	4.034230604	14.19874279	67.22024293	131.595905	1.387945826	115.7984969	6.511947979	24.36235154	16.30911344	7.574911954	190.0694239	310.1773663	9.599906071	0.571443713	60.84770642	54.61515658	52.60737063
1656	4.576004149	25.15832728	15.47515173	80.69076643	79.12635107	36.39208048	69.7437287	123.5989075	20.81736192	13.16724536	62.03666069	23.41780779	949.246497	933.7651413	6.447543358	761.0536642	86.78819241	228.772756	62.45132318	4.522591482	14.25426286	66.40836884	142.6938414	2.608478155	108.8511058	6.841316222	23.98630261	15.38976276	7.588881821	204.7394857	332.6677797	13.53233878	0.584899016	60.20025773	60.31012997	47.34075591
1657	4.480265912	25.95088125	15.7597933	88.2676982	86.90769463	36.4305806	78.32642763	124.6312143	20.40755677	13.16995806	60.68133647	22.13519921	1020.193617	1012.948152	5.922291697	827.7862543	90.67511419	228.4367331	66.11655298	4.542931123	14.00993298	66.02315366	146.1214991	3.166074962	108.1698796	7.402040788	22.7560697	14.72348928	7.59824378	216.2506021	340.2284396	14.23275929	0.589556796	60.03108475	66.65270539	45.48054539
1658	4.375529265	23.20715471	11.14218556	67.93437006	65.86487012	34.22248798	34.13637898	116.5931515	21.04655936	12.6013995	51.1896817	22.08011281	787.2408801	762.8684036	6.532063386	589.0887029	58.45792088	210.0115687	47.69249863	6.351639687	15.82129247	63.32059698	101.6841861	1.735039758	109.9831731	5.207974939	23.45526709	15.44435517	7.431599853	182.5240016	292.5526514	10.10324335	0.663786305	57.77865722	36.46568671	40.28059666
